"filename", "language", "JavaScript", "SCSS", "JavaScript React", "CSS", "JSON with Comments", "Markdown", "JSON", "XML", "YAML", "TypeScript", "Handlebars", "HTML", "comment", "blank", "total"
"/Users/apple/Documents/Projects/ivex/client/src/Components/Registration/RegFormStripe.js", "JavaScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 58
"/Users/apple/Documents/Projects/ivex/client/src/Components/Registration/RegPaymentStatus.jsx", "JavaScript React", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 61
"/Users/apple/Documents/Projects/ivex/client/src/Components/Registration/RegSectionI/RegSectionI.js", "JavaScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"/Users/apple/Documents/Projects/ivex/client/src/Components/Registration/RegSectionI/_regSectionI.scss", "SCSS", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 47
"/Users/apple/Documents/Projects/ivex/client/src/Components/Registration/Registration.comp.js", "JavaScript", 530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 40, 592
"/Users/apple/Documents/Projects/ivex/client/src/Components/Registration/__test__/Registration.test.js", "JavaScript", 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 66, 363
"/Users/apple/Documents/Projects/ivex/client/src/Components/Registration/_registration.scss", "SCSS", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 139
"/Users/apple/Documents/Projects/ivex/client/src/Components/ScriptsPage/Admin/AdminScriptPage.como.js", "JavaScript", 679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 717
"/Users/apple/Documents/Projects/ivex/client/src/Components/ScriptsPage/Admin/_adminScriptPage.scss", "SCSS", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 64
"/Users/apple/Documents/Projects/ivex/client/src/Components/ScriptsPage/Scriptspage.comp.js", "JavaScript", 402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 432
"/Users/apple/Documents/Projects/ivex/client/src/Components/ScriptsPage/SectionIScript/SectionIScript.js", "JavaScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55
"/Users/apple/Documents/Projects/ivex/client/src/Components/ScriptsPage/SectionIScript/_sectionIScript.scss", "SCSS", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"/Users/apple/Documents/Projects/ivex/client/src/Components/ScriptsPage/_scriptspage.comp.scss", "SCSS", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 103
"/Users/apple/Documents/Projects/ivex/client/src/Components/Thanks/Thanks.js", "JavaScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 48
"/Users/apple/Documents/Projects/ivex/client/src/Components/Thanks/_thanks.scss", "SCSS", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/apple/Documents/Projects/ivex/client/src/Components/UnsubscribeFromEmails/UnsubscribeFromEmails.comp.js", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 87
"/Users/apple/Documents/Projects/ivex/client/src/Components/VerificationEmail/EmailVerification.comp.js", "JavaScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 45
"/Users/apple/Documents/Projects/ivex/client/src/_variables.scss", "SCSS", 0, 457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 92, 573
"/Users/apple/Documents/Projects/ivex/client/src/css/main.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"/Users/apple/Documents/Projects/ivex/client/src/helpers/index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/apple/Documents/Projects/ivex/client/src/helpers/requests/requests.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 40
"/Users/apple/Documents/Projects/ivex/client/src/helpers/validators/adminforms.validator.js", "JavaScript", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26, 116
"/Users/apple/Documents/Projects/ivex/client/src/helpers/validators/publisherform.validator.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 64
"/Users/apple/Documents/Projects/ivex/client/src/helpers/validators/scriptforms.validator.js", "JavaScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 79
"/Users/apple/Documents/Projects/ivex/client/src/helpers/validators/userforms.validator.js", "JavaScript", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 147
"/Users/apple/Documents/Projects/ivex/client/src/index.css", "CSS", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/apple/Documents/Projects/ivex/client/src/index.js", "JavaScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 3, 43
"/Users/apple/Documents/Projects/ivex/client/src/main.scss", "SCSS", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 64
"/Users/apple/Documents/Projects/ivex/client/src/scripts/annotator.min.js", "JavaScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49
"/Users/apple/Documents/Projects/ivex/client/src/utils/Alerts/ErrorAlert/ErrorAlert.util.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 31
"/Users/apple/Documents/Projects/ivex/client/src/utils/Alerts/ErrorAlert/_errorAlert.util.scss", "SCSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 10
"/Users/apple/Documents/Projects/ivex/client/src/utils/Alerts/InfoAlert/InfoAlert.util.js", "JavaScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 53
"/Users/apple/Documents/Projects/ivex/client/src/utils/Alerts/InfoAlert/_successAlert.util.scss", "SCSS", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/apple/Documents/Projects/ivex/client/src/utils/Alerts/SuccessAlert/SuccessAlert.util.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 36
"/Users/apple/Documents/Projects/ivex/client/src/utils/Alerts/SuccessAlert/_successAlert.util.scss", "SCSS", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/apple/Documents/Projects/ivex/client/src/utils/Button/Button.util.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/apple/Documents/Projects/ivex/client/src/utils/Button/Radio.util.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/Users/apple/Documents/Projects/ivex/client/src/utils/Button/SearchButton.util.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/apple/Documents/Projects/ivex/client/src/utils/Button/_button.util.scss", "SCSS", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 149
"/Users/apple/Documents/Projects/ivex/client/src/utils/Footer/Footer.util.js", "JavaScript", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 86
"/Users/apple/Documents/Projects/ivex/client/src/utils/Footer/_footer.util.scss", "SCSS", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 51
"/Users/apple/Documents/Projects/ivex/client/src/utils/FrontpageCard/FrontpageCard.util.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/apple/Documents/Projects/ivex/client/src/utils/FrontpageCard/_frontpageCard.util.scss", "SCSS", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"/Users/apple/Documents/Projects/ivex/client/src/utils/Heading/Heading.util.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/Users/apple/Documents/Projects/ivex/client/src/utils/Heading/_heading.util.scss", "SCSS", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 46
"/Users/apple/Documents/Projects/ivex/client/src/utils/LineChart/LineChart.js", "JavaScript", 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 196
"/Users/apple/Documents/Projects/ivex/client/src/utils/LineChart/_lineChart.util.scss", "SCSS", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"/Users/apple/Documents/Projects/ivex/client/src/utils/Navbars/Navbar.util.js", "JavaScript", 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 432
"/Users/apple/Documents/Projects/ivex/client/src/utils/Navbars/_navbar.util.scss", "SCSS", 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 163
"/Users/apple/Documents/Projects/ivex/client/src/utils/PriceCard/PriceCard.util.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 80
"/Users/apple/Documents/Projects/ivex/client/src/utils/PriceCard/_priceCard.util.scss", "SCSS", 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 199
"/Users/apple/Documents/Projects/ivex/client/src/utils/PriceCardFrontpage/PriceCardFrontpage.util.js", "JavaScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 79
"/Users/apple/Documents/Projects/ivex/client/src/utils/PriceCardFrontpage/_priceCardFrontpage.util.scss", "SCSS", 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 44, 311
"/Users/apple/Documents/Projects/ivex/client/src/utils/ProfileCard/ProfileCard.util.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"/Users/apple/Documents/Projects/ivex/client/src/utils/ProfileCard/_profileCard.util.scss", "SCSS", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/apple/Documents/Projects/ivex/client/src/utils/ScriptCard/_scriptcard.util.scss", "SCSS", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49
"/Users/apple/Documents/Projects/ivex/client/src/utils/ScriptCard/scriptcard.util.js", "JavaScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 98
"/Users/apple/Documents/Projects/ivex/client/src/utils/ScriptsCarousel/ScriptsCarousel.util.js", "JavaScript", 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 169
"/Users/apple/Documents/Projects/ivex/client/src/utils/ScriptsCarousel/_scriptsCarousel.util.scss", "SCSS", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 95
"/Users/apple/Documents/Projects/ivex/client/src/utils/Searchbar/Searchbar.util.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/apple/Documents/Projects/ivex/client/src/utils/Searchbar/_searchbar.util.scss", "SCSS", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/apple/Documents/Projects/ivex/client/src/utils/Spinner/Spinner.util.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/apple/Documents/Projects/ivex/client/src/utils/SubscriptionCard/SubscriptionCard.util.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"/Users/apple/Documents/Projects/ivex/client/src/utils/SubscriptionCard/_subscriptionCard.util.scss", "SCSS", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/apple/Documents/Projects/ivex/client/src/utils/Tags/Tag.util.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/apple/Documents/Projects/ivex/client/src/utils/Tags/_tag.util.scss", "SCSS", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/apple/Documents/Projects/ivex/client/src/utils/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/apple/Documents/Projects/ivex/readme.md", "Markdown", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/apple/Documents/Projects/ivex/server/.prettierrc.json", "JSON", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/apple/Documents/Projects/ivex/server/build/app.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 31
"/Users/apple/Documents/Projects/ivex/server/build/controllers/Admin.controller.js", "JavaScript", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 211
"/Users/apple/Documents/Projects/ivex/server/build/controllers/Analytics.controller.js", "JavaScript", 551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 552
"/Users/apple/Documents/Projects/ivex/server/build/controllers/Auth.controller.js", "JavaScript", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 111
"/Users/apple/Documents/Projects/ivex/server/build/controllers/Highlights.controller.js", "JavaScript", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 159
"/Users/apple/Documents/Projects/ivex/server/build/controllers/Publisher.controller.js", "JavaScript", 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 215
"/Users/apple/Documents/Projects/ivex/server/build/controllers/Script.controller.js", "JavaScript", 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 438
"/Users/apple/Documents/Projects/ivex/server/build/controllers/User.controller.js", "JavaScript", 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 442
"/Users/apple/Documents/Projects/ivex/server/build/controllers/index.js", "JavaScript", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 100
